Price,Close,High,Low,Open,Volume
2018-05-11,96.36463165283203,96.46969864175092,96.0332565730444,96.43736891448395,4273400
2018-05-14,95.8554458618164,96.17065299387,95.84736188845825,96.01709449765475,4996200
2018-05-15,94.76434326171875,95.03105888470435,94.3198172234094,95.01489093807587,12901000
2018-05-16,94.400634765625,94.9906352643865,94.39255079315498,94.90173006600914,6518000
2018-05-17,93.92379760742188,94.41681519900982,93.82680841741153,94.26325052305982,7330300
2018-05-18,94.73201751708984,94.79667697379207,94.1662626866082,94.1662626866082,9606500
2018-05-21,94.78050231933594,94.86940752444383,94.52187067709424,94.66735136124674,4448500
2018-05-22,94.635009765625,94.84514987554736,94.4410375998388,94.79665837566681,4700700
2018-05-23,95.32202911376953,95.4594258415468,95.0957271700739,95.16846443786228,9634000
2018-05-24,96.08174896240234,96.22722965330603,95.88777676328579,95.92819046430654,8204100
2018-05-25,96.67984771728516,96.85765198428182,96.55861277040043,96.63135003877194,8482800
2018-05-29,98.79739379882812,99.02369574700235,97.334508943655,97.62547035309775,21668100
2018-05-30,98.13465881347656,98.18315649704657,97.58506567439058,97.79520585981744,11616300
2018-05-31,97.97301483154297,98.58726742859868,97.75479067444012,98.24780831380157,10769900
2018-06-01,97.4553451538086,97.78748400556512,97.09079527582138,97.35002786033586,8718800
2018-06-04,96.75051879882812,97.32569069528542,96.7019146381836,97.30138861496314,7156500
2018-06-05,96.97736358642578,97.3419133974256,96.90445733258055,97.17988919900638,5635900
2018-06-06,96.19161224365234,96.48324976884537,95.9323795746579,96.46705043104325,7813300
2018-06-07,97.12322998046875,97.60929045329101,96.14300627577548,96.15110903482422,13238300
2018-06-08,96.83158111572266,97.09081374956206,96.75867483460854,96.85588320942736,6790600
2018-06-11,96.65333557128906,96.71814526017913,96.35360157620873,96.45891268521099,6844200
2018-06-12,96.67760467529297,96.77481917546069,96.31306111569648,96.34546594908572,6048200
2018-06-13,96.62902069091797,96.92065807172285,96.10245285443185,96.7667366261338,8834700
2018-06-14,97.4310531616211,97.45536143535521,96.79107744027009,97.03410455227096,10078800
2018-06-15,97.52010345458984,98.09527529169064,97.45529997394809,97.88465316357338,7992800
2018-06-18,97.4310531616211,97.66598369630397,97.24473299381309,97.6011801747931,4893700
2018-06-19,97.99808502197266,98.20871336945628,97.77935392019604,97.99808502197266,6133300
2018-06-20,97.13937377929688,97.85226160778366,97.13127102539637,97.83605609998264,6879100
2018-06-21,97.64977264404297,97.81989345620873,97.39054004732475,97.50395392210193,7235800
2018-06-22,97.64165496826172,97.71456740838813,97.26090579800255,97.28520788451412,4082500
2018-06-25,97.86038970947266,98.11151952012317,97.7307703358518,97.74697584785036,8363700
2018-06-26,97.99808502197266,98.04668918654941,97.74695526420528,97.8360608390658,5450000
2018-06-27,98.9216079711914,98.97831489392414,98.4679525893296,98.6299706026828,8173400
2018-06-28,98.94595336914062,99.03506516967126,98.69482348433267,98.93785061074864,7109500
2018-06-29,98.605712890625,99.23759207987122,98.54900594237455,98.97025667500742,11164700
2018-07-02,98.52855682373047,98.85333287290811,98.47984258445959,98.845211768167,9662000
2018-07-03,99.05628204345703,99.08063915446515,98.67467078543459,98.67467078543459,3808800
2018-07-05,99.34049224853516,99.48664115858055,99.06443663766485,99.10502977154047,3860400
2018-07-06,99.66525268554688,99.80328046936778,99.44603245210115,99.66525268554688,4679900
2018-07-09,99.0238265991211,99.22681083030851,98.975112365904,99.11314015641052,5952700
2018-07-10,99.01573944091797,99.16188838526058,98.9020687280503,98.95078917255734,5759700
2018-07-11,99.3973388671875,99.50289465533145,99.12939813594465,99.4216959891935,6869100
2018-07-12,99.38917541503906,99.43788963525922,99.1699490348773,99.1943061449874,4824700
2018-07-13,99.64091491699219,99.76270671237067,99.43793065622407,99.55160134668716,4079000
2018-07-16,99.22679138183594,99.29174780978535,98.76398767322173,99.22679138183594,5517100
2018-07-17,99.04005432128906,99.37294519056353,98.97509789010851,99.29175274888094,3764300
2018-07-18,98.6422119140625,99.08877968539221,98.56101946325353,99.07253747847827,6330000
2018-07-19,99.26740264892578,99.42166644064532,98.8695491257768,98.8939124351304,6166700
2018-07-20,98.04946899414062,98.72337168792485,98.00074858411192,98.71525678174079,10469500
2018-07-23,96.83968353271484,97.74093372851432,96.76661220609687,97.74093372851432,11571800
2018-07-24,97.17262268066406,97.28629336775582,96.73417594705822,96.84784663414997,9053500
2018-07-25,97.01834869384766,97.64354364185108,96.83160665609216,97.44867430516587,7357900
2018-07-26,96.83162689208984,97.33502396392487,96.75043441546376,97.19699613420164,6821100
2018-07-27,96.9939956665039,97.32689281810832,96.9452814275717,97.31065060873901,4542000
2018-07-30,96.66109466552734,96.95339245792397,96.59613822397539,96.61237423706977,7111200
2018-07-31,97.18885040283203,97.31876328818807,97.07517972543918,97.26192794949164,6797400
2018-08-01,96.39708709716797,96.70631070528479,96.0797242285006,96.25875070999228,13312600
2018-08-02,96.53538513183594,96.62489833701912,96.26685172472067,96.5272520829533,4451100
2018-08-03,97.0154800415039,97.07244241297342,96.68183885973039,96.6981173706833,6162400
2018-08-06,97.07244873046875,97.52000847587573,97.05617021845642,97.27588667159009,4200200
2018-08-07,96.56796264648438,96.91787630662512,96.48658867612428,96.86091390652946,5346900
2018-08-08,96.66557312011719,96.86087180578167,96.5190975537605,96.55978762547252,5640900
2018-08-09,97.47935485839844,97.51190568408964,96.9341424970499,97.02365571559193,7144100
2018-08-10,98.18732452392578,98.50468732413569,97.87809477407534,97.95133568635822,8457900
2018-08-13,97.98390197753906,98.2198846439155,97.8211478181321,97.8536986500135,7923200
2018-08-14,97.76416015625,98.10593449004976,97.67464694381175,98.08966218253134,4251200
2018-08-15,98.33379364013672,98.56978247700476,98.11408332081014,98.18732423287591,7649800
2018-08-16,98.32566833496094,98.40704230377193,97.87810219384667,98.30938981613723,5400400
2018-08-17,98.44774627685547,98.78138145856515,98.2605805346012,98.53725330926598,3537600
2018-08-20,99.10687255859375,99.20452504913307,98.90343452629722,98.98480849752862,5603700
2018-08-21,98.77317810058594,98.89524209602386,98.52091706286487,98.76504505374072,4695000
2018-08-22,99.16382598876953,99.3184408660277,98.93597640655884,99.27775077987488,5309600
2018-08-23,99.31844329833984,99.38353874596889,99.09872676123047,99.27775321119051,5328700
2018-08-24,99.51374053955078,99.5462913670864,98.86273640570938,98.96852814730904,6092200
2018-08-27,98.94410705566406,99.17196284078017,98.88714466149388,99.09872192916974,6407400
2018-08-28,98.3500747680664,98.53723426571302,98.20359914848251,98.46399956013883,4929300
2018-08-29,98.48027038574219,98.58606212566929,98.15477453240311,98.41517494013564,5613300
2018-08-30,98.69185638427734,98.83833201460664,98.52910844321633,98.7162679545929,5302900
2018-08-31,98.4639663696289,99.21261652472933,98.37445317625456,99.18820496443331,9677500
2018-09-04,97.89470672607422,97.95179745060493,97.66634382795134,97.8376160015435,18343600
2018-09-05,97.63371276855469,97.78867596236853,97.50322235988659,97.67449452137576,9422600
2018-09-06,97.9925537109375,98.19644999155851,97.61738530128534,97.6744760109624,9566000
2018-09-07,97.16068267822266,97.38089421220378,97.04650122446303,97.32380348532396,11212600
2018-09-10,97.51953125,97.54399781270445,97.19329589495648,97.19329589495648,6386400
2018-09-11,96.77737426757812,97.19331837460018,96.72843490842831,97.1199186695104,5440000
2018-09-12,97.0057373046875,97.19331847728623,96.97311313936092,97.09545220372978,3347200
2018-09-13,97.15254974365234,97.51956074004728,97.03836826822176,97.33197333188347,4833000
2018-09-14,96.68767547607422,96.98128679019341,96.48377907584835,96.57349398974168,5579500
2018-09-17,96.68767547607422,96.90788085045145,96.33697341878876,96.38590656366718,5433000
2018-09-18,95.67632293701172,96.29616959400688,95.5539901028349,96.28801199758746,10182300
2018-09-19,95.10542297363281,95.51321571214513,94.7628785666641,95.51321571214513,13379600
2018-09-20,95.54583740234375,95.66817646521234,94.99123904343962,95.08095394138171,8657300
2018-09-21,95.50507354736328,95.65187920584636,95.29301954679342,95.31749234189424,6173800
2018-09-24,95.26034545898438,95.6436652423899,95.19509715534997,95.21140612004821,5505500
2018-09-25,95.16250610351562,95.21143923705128,94.93414318378538,94.99939151011485,6650900
2018-09-26,95.83126831054688,95.89651662490549,95.14617967704667,95.36638495997981,9512700
2018-09-27,95.89654541015625,95.9536361467515,95.50506162891469,95.61924310210523,5758500
2018-09-28,95.64373779296875,96.16571839557179,95.60296223908247,96.11677901951265,12807700
2018-10-01,94.9415512084961,95.49738661915043,94.91703006683969,95.35842932556248,22442400
2018-10-02,95.52191162109375,95.74260814122277,95.3093846576453,95.3666027359234,8266900
2018-10-03,93.86260223388672,95.11323068071687,93.3803301202001,95.03966099991875,20829200
2018-10-04,93.200439453125,93.50288130188474,92.94704610510748,93.2903544288022,16207400
2018-10-05,92.39942932128906,92.95526477447078,92.05612083922762,92.68551972300692,18096500
2018-10-08,92.0888442993164,92.45667403085208,92.07249270804981,92.35858319216699,5855900
2018-10-09,93.02066040039062,93.061526894947,92.4239522058787,92.48117028730015,11530800
2018-10-10,92.76728057861328,92.84085026266908,92.19509964175482,92.48119011018406,15290100
2018-10-11,93.89530181884766,94.12417418989642,93.01250304225579,93.18415732054235,16086800
2018-10-12,93.56832885742188,94.00972819968233,93.41301994913475,93.5029349764269,6794100
2018-10-15,93.5274887084961,93.854451991084,93.42122829208505,93.72367041983239,7146300
2018-10-16,93.73995971679688,93.77265664913199,93.31491206904487,93.502911634594,4762300
2018-10-17,93.18413543701172,93.82988589585263,93.16779008704869,93.72362553033561,5880700
2018-10-18,93.15143585205078,93.50292011113939,92.81630317876318,92.8735212564612,5728800
2018-10-19,92.9470443725586,93.14321966297025,92.70182681861904,93.06148047832373,10892400
2018-10-22,92.82447052001953,93.24952443246285,92.799949378206,93.14325783620072,3244200
2018-10-23,93.1187515258789,94.01789554130121,93.05335764642547,93.80537478753291,10330700
2018-10-24,93.82169342041016,93.85439035082534,93.38029421425783,93.4783850055034,16008000
2018-10-25,93.42935180664062,93.78900560355194,93.37213373192957,93.62552717189247,12613200
2018-10-26,93.99335479736328,94.26309981663748,93.82987636911956,93.94431251615063,18582500
2018-10-29,93.7808609008789,94.01790281871448,93.39667962473202,93.87076969670726,7679900
2018-10-30,93.31490325927734,93.62551473268306,93.20046088875777,93.3966424642471,9939500
2018-10-31,92.84082794189453,93.15143948489703,92.5383859558084,92.97160945188922,8706400
2018-11-01,92.9268798828125,93.04978319250012,92.45982230023968,92.46801793803218,6100200
2018-11-02,91.77152252197266,92.80395390074773,91.68958491286581,92.73020567654437,11314800
2018-11-05,92.13206481933594,92.35329701143732,92.0583165876758,92.16484111658049,4760200
2018-11-06,92.0746841430664,92.36966449083934,92.0419078542652,92.26313998937596,3159900
2018-11-07,92.19760131835938,92.9186672778717,92.10747432485915,92.74659642428958,9313100
2018-11-08,92.18941497802734,92.5663329913842,92.1074773666783,92.55813735481757,6905100
2018-11-09,92.87769317626953,93.00060271207984,92.36148062759266,92.38606128446698,6465300
2018-11-12,93.48403930664062,93.66430579295735,93.33655536486006,93.36932540651884,6840000
2018-11-13,93.42664337158203,93.42664337158203,92.98417922799405,93.17263502036744,6525800
2018-11-14,93.48403930664062,93.83637664314004,92.83672783514139,92.98421802836066,8690800
2018-11-15,93.44304656982422,93.85274073774623,93.14806626880542,93.7708031544492,7879600
2018-11-16,93.98385620117188,94.07398943413078,93.34473418669086,93.57416196097245,9236700
2018-11-19,94.24606323242188,94.24606323242188,93.74624199496337,93.74624199496337,7027200
2018-11-20,94.27884674072266,94.60660341858272,94.17232847727956,94.42633693318776,6332600
2018-11-21,94.24606323242188,94.3034201777983,93.85276025025155,94.1395449771337,4951100
2018-11-23,94.34439849853516,94.85242165733135,94.30342656987274,94.77867343602675,3027900
2018-11-26,94.13134765625,94.2788378347826,94.04941005738479,94.11496263705219,6599000
2018-11-27,94.23790740966797,94.43455897078734,94.03306021016517,94.07402589920149,5967200
2018-11-28,93.779052734375,94.24610413555303,93.7053107375031,94.10680952938996,7814000
2018-11-29,94.14773559570312,94.43452030730325,93.89372092133915,94.16412061432119,7295600
2018-11-30,94.50010681152344,94.57384879893596,94.21332199696353,94.48371553558282,9127800
2018-12-03,95.17108154296875,95.17108154296875,94.16911302111582,94.18553606385802,9763800
2018-12-04,96.76438903808594,97.46248429563707,95.78705191794703,95.93488437085925,18100500
2018-12-06,97.06826782226562,97.89776621691344,97.01898616105862,97.35571807120029,15319400
2018-12-07,97.24893951416016,97.34749029139569,96.51798574264377,96.75616056420401,8608400
2018-12-10,97.65137481689453,97.96346273738823,97.27358219757744,97.626737121322,8777700
2018-12-11,97.63496398925781,98.04560903571222,97.41321842118874,97.70888335591161,8071900
2018-12-12,97.19967651367188,97.50355608900459,97.1093341065715,97.38857598286698,6182200
2018-12-13,96.96971130371094,97.3885709635938,96.89579821040864,97.29001390657857,5564200
2018-12-14,97.30644226074219,97.5446108474536,97.09290510561094,97.36393231028381,8169200
2018-12-17,97.87310791015625,97.97987959866728,97.38854991626333,97.39675830311482,9726800
2018-12-18,98.45929718017578,98.61571446347052,97.91596318057822,98.02298189604798,10018800
2018-12-19,99.75995635986328,100.15511326545573,98.72267497838835,98.87909216946956,23046300
2018-12-20,99.39776611328125,100.45974401253697,99.34013969770032,100.44328201414595,18543700
2018-12-21,99.38130187988281,99.78468677987755,99.1096318064788,99.72706036559258,9945100
2018-12-24,99.8752670288086,99.95758959994642,99.53774260290065,99.71884974708003,8377500
2018-12-26,98.80502319335938,99.9328615281126,98.76386506134529,99.60356506796204,11700400
2018-12-27,98.82148742675781,99.92462330019008,98.77209515803915,99.82583876275275,12146500
2018-12-28,99.65294647216797,99.65294647216797,99.02728393362078,99.11784060160024,9879100
2018-12-31,100.03167724609375,100.07283538835121,99.16727460816858,99.32369187885064,17409000
2019-01-02,100.55852508544922,100.56675922424967,99.89169802038032,100.15514021553379,19841500
2019-01-03,101.70278930664062,101.9662251274251,100.62434989668003,100.67374215032542,21187000
2019-01-04,100.5256118774414,100.8960665358553,100.14692307882915,100.7149531363432,12970200
2019-01-07,100.22921752929688,100.97013291914506,100.12219885996595,100.94543678628462,8498100
2019-01-08,99.96580505371094,100.38565825307899,99.93287477524989,100.17984872330365,7737100
2019-01-09,99.8093490600586,99.96576625183295,99.44712869920015,99.82581733330115,9349200
2019-01-10,99.16725158691406,99.9493314779587,99.06846076297361,99.84230651515462,8222900
2019-01-11,99.55420684814453,99.83410485248221,99.3483972752575,99.47188427515167,5786900
2019-01-14,99.18376922607422,99.62008459087501,98.98618747986151,99.52952786073023,6730500
2019-01-15,98.82148742675781,99.25780254925886,98.7473927428725,99.24956841086997,8997400
2019-01-16,98.9202880859375,99.10962932206691,98.3851820919576,98.45103636319813,6048400
2019-01-17,98.94499206542969,99.22489001260931,98.69801811607601,98.96968820420336,8153400
2019-01-18,98.42634582519531,98.88736343495083,98.28639685473752,98.65685148966892,14106400
2019-01-22,99.0931625366211,99.38129458690167,98.84618861877624,99.04376398456755,8881100
2019-01-23,99.052001953125,99.29897588051887,98.64861706713573,98.68977520116279,5776800
2019-01-24,99.70233917236328,99.82582610931465,99.37304276742847,99.53769411029913,7121900
2019-01-25,99.22489929199219,99.40601270101457,99.05202002360055,99.27429157415865,6460800
2019-01-28,99.12611389160156,99.56242912921603,99.12611389160156,99.23313259566261,6435800
2019-01-29,99.6282730102539,99.64474128965725,99.10963526359825,99.2248880961884,5750100
2019-01-30,99.55420684814453,99.59537127504582,99.06026512937761,99.48011213588414,10571300
2019-01-31,100.41035461425781,100.58323386595524,100.0234316924933,100.06459611086296,11843400
2019-02-01,99.80389404296875,100.30720453191111,99.70487997637328,100.23294870321506,12024600
2019-02-04,99.35833740234375,99.4656042119007,99.02829681793874,99.3748428938143,8966200
2019-02-05,99.81216430664062,100.02669167441478,99.55638579179572,99.61414243369624,6983300
2019-02-06,99.8616714477539,100.17521290969479,99.61414567227652,100.13395546628087,5184000
2019-02-07,100.52174377441406,100.58775315996685,100.0266859727711,100.21645508748352,8781000
2019-02-08,100.9508056640625,101.04981975560675,100.71977907879489,100.87654981665605,5885400
2019-02-11,100.55474090576172,100.81051938679312,100.4557268348781,100.54648815943784,4352800
2019-02-12,100.29894256591797,100.45571324986606,100.00190668843744,100.38145742799601,7939600
2019-02-13,99.9194107055664,100.15868998672808,99.762646296875,99.96066814180153,4757700
2019-02-14,100.48873901367188,100.82702609814852,100.3154690979641,100.77752220651816,5868900
2019-02-15,100.64551544189453,100.6785138415197,100.28247009599926,100.29896929581184,5527200
2019-02-19,100.9012680053711,101.10754257248608,100.62073132069459,101.00852851407082,5872800
2019-02-20,100.61250305175781,100.72801632661621,100.32371356961046,100.62074950353244,4455800
2019-02-21,99.7131576538086,99.96894248271775,99.58939161336899,99.89468034045305,7382500
2019-02-22,100.30724334716797,100.6207785702126,100.18347728978085,100.22473474057762,6374600
2019-02-25,100.0101547241211,100.08441683749426,99.77087548436288,99.9771500398441,6293500
2019-02-26,100.5052261352539,100.5134788812011,100.13393440263975,100.43922305267856,6028900
2019-02-27,99.36661529541016,99.94418174303686,99.24284925806097,99.93593529021516,7737300
2019-02-28,99.02827453613281,99.523338448849,98.77249613089549,99.4738282805779,9533400
2019-03-01,98.11299896240234,98.83234690944079,98.0964586025285,98.66698116049605,13541100
2019-03-04,98.8819580078125,99.03078970914892,98.44373308396057,98.63390937778455,9808500
2019-03-05,99.0886459350586,99.11345646991728,98.61734670550688,98.62561688379311,5595200
2019-03-06,99.45246887207031,99.65090901438938,99.13000127518991,99.15480550444249,7766700
2019-03-07,100.09740447998047,100.26277652284591,99.72532842305543,99.75013265241064,8187200
2019-03-08,100.51912689208984,100.61835014899006,99.92379996728934,100.14705071823973,7517600
2019-03-11,100.22142028808594,100.3950561816922,100.03125034626379,100.37852213347632,5157800
2019-03-12,100.9242935180664,101.0648613980812,100.26282395854963,100.29589838277069,6422300
2019-03-13,100.73406219482422,100.84154927693984,100.5604263045001,100.59350070860434,4386300
2019-03-14,100.00646209716797,100.67620790266578,99.98165786516788,100.61832925856588,8188400
2019-03-15,100.66790008544922,100.83326577582325,100.37850697314629,100.65962990844149,4302000
2019-03-18,100.61006927490234,100.76717117122334,100.47777161309524,100.51911620948489,3893300
2019-03-19,100.38678741455078,100.56042329968655,99.95682648234067,100.1221921896231,5220200
2019-03-20,101.43688201904297,101.5774435136946,100.65138537641516,100.65964924671377,10123700
2019-03-21,101.6601333618164,101.77589063693227,101.4864974491426,101.66840354098136,7182600
2019-03-22,103.23938751220703,103.5866592846418,102.57791206236207,102.70193949774519,13077000
2019-03-25,103.40473175048828,104.13235585589986,102.94997299290213,103.19802150386836,9736300
2019-03-26,103.33033752441406,103.59492643495989,103.040944389176,103.10708688558954,7502000
2019-03-27,104.28124237060547,104.4631421843989,103.61149652941818,103.7024495904646,14207200
2019-03-28,104.64501953125,104.7525129238188,104.19026065936666,104.38870077967398,9143200
2019-03-29,104.54581451416016,104.57061874348209,103.88433896018275,103.91741336871145,10841400
2019-04-01,103.06085968017578,103.88123459911442,102.91170002925972,103.82322841943592,16501500
2019-04-02,103.25145721435547,103.36746958327475,102.96142629205727,103.15202165368177,9725000
2019-04-03,102.35647583007812,102.64651300825584,102.23218140765738,102.43105880572907,10407000
2019-04-04,102.64651489257812,102.66308537513892,102.2901894566343,102.42277228371647,7503400
2019-04-05,102.77909088134766,102.89510321815025,102.40619498765332,102.4393422727681,6321800
2019-04-08,102.41451263427734,102.71283198171383,102.35650644573138,102.61339641403526,4446400
2019-04-09,102.73766326904297,103.03597619576796,102.56363843867246,102.93654066092573,7020300
2019-04-10,102.98628997802734,103.18516743083589,102.83713030787086,102.97800157351858,7519900
2019-04-11,102.3813247680664,102.77079110009488,102.26531244410943,102.69621445849289,8679300
2019-04-12,101.65213775634766,101.97531597655791,101.61899046168506,101.83444471589189,7005500
2019-04-15,101.90898132324219,101.91726340148804,101.69352716710421,101.74324492536792,3070000
2019-04-16,101.27093505859375,101.61897210638547,101.2129288839618,101.51953656255861,8927300
